engine_id,cycle,temperature,vibration,pressure,efficiency,remaining_useful_life
1,1,497.78108005200613,0.509604666939931,40.05543974321805,0.9050478761728717,200
1,2,498.85781517696313,0.48439029721670623,39.88421622673716,0.895358869410346,199
1,3,494.81712737090356,0.5288579432633849,40.160020265473484,0.892332671970046,198
1,4,499.22243575590517,0.47830419867435997,39.853279374597484,0.8892142172239388,197
1,5,498.8632513232669,0.5188820008963257,40.50324917870107,0.901849845296905,196
1,6,500.4230873628899,0.4858459734522404,39.86636927761522,0.9045674280187646,195
1,7,500.826048167972,0.4827062197064063,39.77700134980734,0.8989466929786747,194
1,8,499.2461447800336,0.5022098175302796,39.930202730410855,0.9016360884761958,193
1,9,497.8605961922703,0.535898479408287,40.52781719217094,0.9055911497408559,192
1,10,500.93447856588216,0.5302965619234815,39.760056067891064,0.891549302199969,191
1,11,502.1556647628213,0.48825150994656,39.684126442855096,0.89497167510384,190
1,12,498.4356306663108,0.5094080172311959,40.063790472483745,0.9037575303918708,189
1,13,502.6402418156135,0.5291140233622583,39.89547421500968,0.8960199196066568,188
1,14,497.9247000252216,0.5405865442067203,39.89133820240591,0.8969579012510532,187
1,15,503.49954666455625,0.4811073791232614,40.08528119438124,0.9003854891105695,186
1,16,499.1653308711231,0.5072017831585816,40.10201161880424,0.9027610946776533,185
1,17,504.46431525204383,0.521020516466499,40.57680912936495,0.8939015501100399,184
1,18,500.7938562277303,0.5101741962376544,39.59140472971106,0.9036921410856372,183
1,19,503.6264432371479,0.5139833300766828,39.757175278708864,0.890604056789498,182
1,20,500.3703753669126,0.5376042538075728,39.808216317735,0.8958432438326737,181
1,21,503.20790532265727,0.5518774928291327,39.888812434081004,0.8994237810796664,180
1,22,505.20544365747486,0.5233626377200694,39.75696166987022,0.9010502869884727,179
1,23,502.0920457045989,0.508316858471211,40.06501186682194,0.895883262075226,178
1,24,497.3896423205166,0.5320467120534713,39.70478505426838,0.8956616786964561,177
1,25,504.0278830195513,0.5180689070366599,39.812269088449675,0.8864815921285939,176
1,26,501.3972203200944,0.5686266348965927,39.74518179381315,0.8880060099401057,175
1,27,501.3863463747114,0.49621395642411953,39.75054662827082,0.8941500715484196,174
1,28,502.5115605034055,0.5292308938365498,39.80817733124985,0.8947734990234095,173
1,29,502.9659915554568,0.518053085611819,39.758548974707885,0.8957982996893495,172
1,30,506.05830023465995,0.49738442372997743,39.503873869421604,0.899582599101431,171
1,31,503.07736146065247,0.5791755381839963,39.93761295096994,0.9025355069014428,170
1,32,503.21861725671295,0.5404426477110467,39.51612229678944,0.8997806155245548,169
1,33,508.98817020978066,0.5680526945335552,39.597605787466996,0.8926828175391905,168
1,34,507.0950937655398,0.5041341075428734,39.684208415391375,0.8894421927988214,167
1,35,507.380565411855,0.5403606389426309,39.46282261448704,0.8892397353121284,166
1,36,505.65641747021846,0.5658716451209407,39.7409900707667,0.8963854342467096,165
1,37,509.6896958380649,0.6321652486946927,39.4224241210377,0.8921238478863416,164
1,38,504.0623769595414,0.59188786826309,39.7423310744422,0.8882059986201791,163
1,39,508.8578090270806,0.5957326848096881,39.48395159175189,0.8970265167242676,162
1,40,508.2979576820296,0.520007358608632,39.632447690168966,0.899229713614475,161
1,41,509.91282245995626,0.5313940271216917,39.213143906529204,0.885555936376734,160
1,42,510.40688772279896,0.6068679611863674,39.43737658085273,0.8963808801405654,159
1,43,507.2591220798,0.5734256789412906,39.014455366302165,0.8866346427969725,158
1,44,511.5096910472045,0.5640026972144765,39.54626354787361,0.8933636671423301,157
1,45,516.0415731983096,0.5782787310727587,38.93868408934686,0.8897855402411983,156
1,46,508.34720544351825,0.6109485965517858,39.223651376042625,0.8887667566381369,155
1,47,510.65995942985137,0.6066542920617805,39.07945890056456,0.8933747425506529,154
1,48,513.7353091614613,0.5741074802534673,38.938241962901465,0.8857369797800226,153
1,49,513.4748678494182,0.5922479560635066,39.249554602359254,0.8979765429767238,152
1,50,512.8950040828412,0.5655479737090564,39.30946305648801,0.8879126549319615,151
1,51,514.8454844053756,0.6326738339693244,38.81780824127447,0.89492383306899,150
1,52,515.4383669643647,0.5798512991763988,39.06510487231586,0.8880723766681898,149
1,53,513.9601157481202,0.634086737841507,39.2845261299155,0.886136015441097,148
1,54,517.4812819700569,0.6421902214980594,38.97051928556704,0.8865727794570982,147
1,55,512.3245556259013,0.5605463780850476,38.91483118732198,0.8801046070441213,146
1,56,515.4327894033606,0.5979027889282186,38.42244252678422,0.8865395008645589,145
1,57,515.1213520882661,0.6234211327091792,38.58636445774641,0.8819728974424439,144
1,58,520.2935152927627,0.6293966585597015,38.87924053150397,0.8759343930365262,143
1,59,522.8336877824796,0.69407411140962,39.02725870724955,0.8876256581516917,142
1,60,517.8570250829656,0.6492857839733224,38.91035760418754,0.8784757124143473,141
1,61,517.3675823162952,0.5788547564743682,38.435676640988504,0.891416259337329,140
1,62,518.2335284588833,0.6313693176749184,38.648454735392036,0.8713756591452296,139
1,63,521.9102896223927,0.6928171389187416,38.616683370095245,0.8902310159817124,138
1,64,517.0849862126263,0.7186022735279984,38.30346319642019,0.8720260464346853,137
1,65,520.3412373606145,0.7247711810327115,38.426649003613356,0.8734464450119224,136
1,66,518.4154595307477,0.6578950879010836,37.89768298970861,0.8705333567202324,135
1,67,525.994165371211,0.7151863395955453,38.30194369751252,0.8749320486201111,134
1,68,523.0343263033405,0.7582428896566645,38.38274611536817,0.8826993874716691,133
1,69,523.0683751856594,0.6790229014012846,38.392283870754184,0.8772103452995543,132
1,70,519.5415845202884,0.729660968869808,38.027868984639994,0.888860456044006,131
1,71,526.6713286042408,0.6898217126744942,38.23818000551393,0.8743673053998229,130
1,72,524.4402017227438,0.7002966927505865,38.297715804205836,0.8714185650344105,129
1,73,524.8077618176308,0.6843759601124614,38.262091207844946,0.8827981687439892,128
1,74,528.0285389183426,0.72547874413391,37.806801672616345,0.8784638971237101,127
1,75,529.2565910906924,0.6816077677620016,37.45446881796051,0.8643519137575478,126
1,76,526.8722512147126,0.7592753616016175,38.25487351270602,0.8685806945144284,125
1,77,528.2954754377132,0.7302830320650961,37.80183542198291,0.8766700928559196,124
1,78,528.7565419226365,0.7629356929714556,37.678890084902775,0.8754378105227749,123
1,79,530.185716553194,0.7076392024086703,38.183481071001495,0.8760763847189833,122
1,80,526.9627686754143,0.7199682203900387,37.941155438536384,0.8604386607234191,121
1,81,534.521374036834,0.770106812078424,37.37880041435007,0.8674622020783873,120
1,82,527.7148899410414,0.8204395683787045,37.42113154363632,0.8720705587737384,119
1,83,535.7494769951138,0.8104021855041726,37.32605160623463,0.8672635468867986,118
1,84,536.4386386456832,0.7972932797012323,37.691776530529864,0.8618495197793554,117
1,85,533.9628454992356,0.8236455547264264,36.76438379194001,0.8748914433578434,116
1,86,535.7869269625545,0.7744101609709204,37.06759468734128,0.8630578384899906,115
1,87,540.9642209813002,0.812811291150376,37.325255882892954,0.8631414962361762,114
1,88,534.336095851514,0.7524853583132153,37.02986968681925,0.8648299645258254,113
1,89,539.405830291851,0.8351639063655745,37.19097658556947,0.861166411667409,112
1,90,546.4746102920028,0.8178085962727489,36.87162020468189,0.8729308671238543,111
1,91,544.379052153772,0.8842725245382479,36.89416590753069,0.8658886533466676,110
1,92,537.7767675731214,0.8476247891373716,36.812741482622954,0.848485914020459,109
1,93,545.7652043618441,0.7435636984325052,36.24248779323241,0.8597725958759198,108
1,94,545.3840184137623,0.8699125490455388,36.93268987529475,0.8668713641190287,107
1,95,546.7032945158281,0.8293361292062962,36.627916916268646,0.8532813407195996,106
1,96,546.483197405727,0.7942302298318985,36.677594493739356,0.8537481787768343,105
1,97,547.3860963052863,0.861591816594585,35.78774952389636,0.8468164502552532,104
1,98,547.2228288390054,0.854119400847133,36.510789026609054,0.8546870967597805,103
1,99,553.0223780637115,0.8778112766327467,36.26812523668171,0.8396064199249195,102
1,100,545.4115387456329,0.8952953447793216,36.60430211142836,0.8620183101389638,101
1,101,548.0068125602182,0.8650212599186853,36.28553558137131,0.8649077988913,100
1,102,551.8517143440956,0.9567841747050942,36.1887273652338,0.8572323685819782,99
1,103,555.6499504252217,0.9014882190814731,35.74985769999235,0.845429403954018,98
1,104,558.1158852143054,0.9420094517534172,35.851089672430696,0.8438288121853682,97
1,105,549.2267638819205,0.9763127659449439,36.18059233880811,0.8443626832254295,96
1,106,556.2452934995019,0.8158172961965968,35.67683373921588,0.8547610951186915,95
1,107,559.7525292641092,0.9406200449703646,35.744626860457245,0.8495620983755783,94
1,108,556.8534248431774,0.8542814043956993,35.66745840463218,0.8454382801905692,93
1,109,562.3813454265833,0.8724501050117288,35.54980640002841,0.8405866552312996,92
1,110,556.3777146949319,0.9726399207197739,35.746544502414075,0.8377764147185573,91
1,111,567.6106724359579,0.9420270788074466,35.281658211508955,0.835177459532447,90
1,112,559.4536660572466,0.9385460603501953,34.87776517434138,0.836350177829106,89
1,113,563.3989147934665,0.862311046713596,35.225873374899585,0.8371325312759562,88
1,114,566.026341271697,1.0419019353779808,35.45468658542918,0.8305675838926879,87
1,115,563.031613567605,1.0197820217925369,34.908733920749484,0.8243710998202478,86
1,116,574.5234327454035,0.9840604570994452,34.79531089671387,0.8151260054855305,85
1,117,570.6223698630898,0.9585198606280213,34.92717939113857,0.8403594352752601,84
1,118,565.6441000909077,1.020995468815694,35.34514970895927,0.8103202235236906,83
1,119,567.3448482303927,0.9796073127797585,34.678747156071786,0.8294913080782974,82
1,120,567.6497890912335,1.0010148585992673,34.38871344184398,0.8257103825950833,81
1,121,573.2311781723703,1.0907038239690978,34.928163311959324,0.8331584857098375,80
1,122,570.6454845181976,1.0524383519466474,35.29865260718129,0.8351289255851557,79
1,123,573.3533520642834,1.1447131773743504,34.24719397598131,0.819260833311262,78
1,124,581.0331682105456,1.0016815356558872,33.6171331592345,0.832171879604804,77
1,125,577.4477900517925,1.086898243040518,34.07058583763876,0.8205355946305247,76
1,126,576.9558177362445,1.055901635184788,33.96917913777098,0.817715929403429,75
1,127,576.8642326566941,1.0694204731163195,33.11144276585008,0.8263119004137023,74
1,128,582.5204545153945,1.103688501993846,34.00294442171474,0.8213704345202162,73
1,129,579.7382923997329,1.088704155039351,34.01427169004428,0.8195130664212497,72
1,130,591.1668732781326,1.2166977363522715,34.06811927342865,0.8093436434145294,71
1,131,582.8650086406122,1.0815505032080568,33.731983408569654,0.7896992192219794,70
1,132,584.5468853755757,1.1297764146932743,32.963038843936985,0.8211738397484873,69
1,133,583.2938283185658,1.17181946347689,34.47675487920882,0.7973242748797311,68
1,134,588.3276946921956,1.1435772588673347,33.105922943528036,0.8182912603382229,67
1,135,594.4294694703185,1.2206884706407937,32.95827166740694,0.8329278555819539,66
1,136,584.7798603462616,1.1273719005422358,33.197870639374386,0.8092941342521768,65
1,137,594.7965479816193,1.2883003424935517,32.98524263852659,0.8081834559044999,64
1,138,591.9649033210924,1.2413509445945325,32.80563817815186,0.8026258673638678,63
1,139,597.7727550733752,1.2780895929599998,31.96252386740943,0.8078830980695356,62
1,140,595.9625526907726,1.2837166821525106,32.62439043999835,0.8157898411836529,61
1,141,595.734100791512,1.1053761517895493,33.0359340259863,0.7932129037884603,60
1,142,593.5040143263103,1.2496071704416025,32.41796661206431,0.8084043020701119,59
1,143,604.8217671463656,1.2649987722806577,32.051634111720055,0.8016568943338376,58
1,144,603.3204603590808,1.3044705965314123,31.946619885277986,0.7932922788736855,57
1,145,606.1606759768337,1.356978809705882,32.58813512278545,0.7967557122572979,56
1,146,603.5187311689689,1.316314273742347,31.63722966174209,0.7860822652278224,55
1,147,613.222225557613,1.3272575341108217,31.833198000290285,0.8016078497644038,54
1,148,613.7979195926245,1.2854440601898662,31.689356226698706,0.7858075607128812,53
1,149,613.9495259314383,1.3855800046202191,32.339069623798665,0.8006822301373767,52
1,150,604.4829060567176,1.3531927184753363,31.198796209061452,0.783195539647913,51
1,151,613.5997432385616,1.3999117330914732,31.155217940244945,0.7623830022717395,50
1,152,615.1474268299263,1.5278139832676654,31.33502483483373,0.7861294644817711,49
1,153,623.5780564166777,1.4073536511472118,31.402388073486375,0.7888890093601614,48
1,154,618.4911103848787,1.3061869379310256,30.611503910571418,0.8031070732868256,47
1,155,619.7378612588483,1.3985694972834464,31.040539951419838,0.7896174242709268,46
1,156,631.6664851120053,1.43819710100044,30.70526641479015,0.7780571749938153,45
1,157,626.777421950538,1.3763446713105039,31.226804573250792,0.7522155612845642,44
1,158,622.5531649311066,1.468990316535008,31.29936967152614,0.7672691322552385,43
1,159,618.3834056434874,1.4210163712749277,30.106945426094995,0.7731718494200988,42
1,160,626.6993657039343,1.3607447796201506,30.860064983170048,0.7714882119444968,41
1,161,633.2523877971664,1.3360216870270794,29.91161675509211,0.7775796548399332,40
1,162,626.2429849848573,1.463032930318127,30.256503256507354,0.7719017152811536,39
1,163,628.3889574033861,1.4968174915427725,29.77315731965086,0.7762792407076687,38
1,164,632.6097124958707,1.5094329581096997,31.212440874290003,0.753948975286238,37
1,165,641.293949001299,1.323500307739296,28.916060968314067,0.7506626133005688,36
1,166,630.844817368258,1.537540781054159,29.906109770438967,0.760575388752005,35
1,167,637.3473372953517,1.5731490955236103,30.042145686125025,0.7461492047188906,34
1,168,637.9842687719143,1.5428902467072827,29.753730694541634,0.7510195242615229,33
1,169,640.956851726075,1.5625782237989096,29.055830113612615,0.7498220986648391,32
1,170,643.5458000598878,1.5634885099271632,29.51336547553093,0.7441336774305018,31
1,171,643.0372296962333,1.5688233676202763,29.541854433439696,0.7437376630194058,30
1,172,647.6084287765791,1.61707627023839,29.827628657985702,0.7411382291385598,29
1,173,644.8977225691868,1.5414135714383097,28.0592787801668,0.7737365099059734,28
1,174,643.673014342813,1.5628881859654609,29.416749963172244,0.7282194233175474,27
1,175,655.4111974144022,1.5303814229387858,29.256962781430996,0.7210972207661456,26
1,176,644.4581641463576,1.6086549153376777,28.991703016297862,0.7462651085582777,25
1,177,653.3774678994769,1.7661854681644806,29.467794517914776,0.7534840924079106,24
1,178,653.6480290620372,1.6441373100942243,27.57456054973868,0.7444471328791219,23
1,179,650.1861456917519,1.7324276901297264,29.14122617267196,0.750664107451736,22
1,180,657.9488225879445,1.7441036182863867,28.814542902229622,0.7600551479077383,21
1,181,656.9158660850936,1.7564803775701556,27.753661621580132,0.7483944427859164,20
1,182,666.0014378139455,1.542156071433796,27.518055257837815,0.7386445942977311,19
1,183,658.1584279691814,1.7897004250370532,26.756158349340826,0.7236063975554323,18
1,184,674.7785082336844,1.6860489581291433,27.737201009183785,0.7089373882621393,17
1,185,680.6417257841906,1.7460822988765305,27.344376451855478,0.7329853635233227,16
1,186,674.5592968175375,1.6608439207875516,27.152373258838136,0.7198019291695927,15
1,187,663.8808913260439,1.879199581525211,26.824418134019478,0.7302021560408974,14
1,188,675.9549935754601,1.784622852835828,27.96368314490973,0.7243842252672084,13
1,189,668.2064275109075,1.7929903820695159,27.014267739146053,0.7305397186724748,12
1,190,672.6449730902002,1.91802974664701,25.61421460331275,0.7372355595096421,11
1,191,673.1905034649496,1.8354140961145906,27.052833836029507,0.7210834951414624,10
1,192,687.1047243943532,1.9211088370087879,27.03992747991017,0.7325126789033601,9
1,193,681.815560639265,1.936975095255985,25.301976276046588,0.7147801767347091,8
